DATASET;%TRAININGDATA;%DEFECTTRAIN;%DEFECTTEST;CLASSIFIER;TP;FP;TN;FN;PRECISION;RECALL;ROC;KAPPA
AVRO RUN BEST FIRST ;0.34160258;0.043572985;0.037878788;Random Forest;1;6;248;9;0.142857143;0.1;0.764370079;0.08924
AVRO SMOTE RUN BEST FIRST ;0.147357976;0.065656566;0.128654971;IBK;20;120;29;2;0.142857143;0.909090909;0.554301403;0.03157
AVRO SMOTE RUN BEST FIRST ;0.147357976;0.065656566;0.128654971;CostSensitiveLearning IBK;20;120;29;2;0.142857143;0.909090909;0.554301403;0.03157
AVRO SMOTE RUN BEST FIRST ;0.147357976;0.065656566;0.128654971;CostSensitiveThreshold IBK;20;120;29;2;0.142857143;0.909090909;0.551860891;0.03157
AVRO SMOTE RUN ;0.189779211;0.079738562;0.138297872;Random Forest;26;160;2;0;0.139784946;1;0.930792972;0.00345
BOOK RUN BEST FIRST ;0.612568639;0.155876494;0.025974026;CostSensitiveLearning NaiveBayes;6;37;563;10;0.139534884;0.375;0.857083333;0.17204
BOOK RUN BEST FIRST ;0.612568639;0.155876494;0.025974026;CostSensitiveThreshold NaiveBayes;6;37;563;10;0.139534884;0.375;0.656666667;0.17204
AVRO SMOTE RUN BEST FIRST ;0.189779211;0.079738562;0.138297872;Random Forest;26;162;0;0;0.138297872;1;0.845441595;0.00000
AVRO SMOTE RUN BEST FIRST ;0.189779211;0.079738562;0.138297872;CostSensitiveLearning RandomForest;26;162;0;0;0.138297872;1;0.940408357;0.00000
BOOK SMOTE RUN BEST FIRST ;0.906040268;0.227272727;0.025993884;NaiveBayes;7;46;591;10;0.132075472;0.411764706;0.855111275;0.16722
AVRO SMOTE RUN ;0.493674026;0.079396985;0.059440559;Random Forest;15;99;170;2;0.131578947;0.882352941;0.867701728;0.14004
AVRO SMOTE RUN ;0.236417762;0.091290661;0.08677686;NaiveBayes;2;14;207;19;0.125;0.095238095;0.653307477;0.03574
AVRO RUN BEST FIRST ;0.34160258;0.043572985;0.037878788;IBK;1;7;247;9;0.125;0.1;0.634448819;0.08014
AVRO RUN BEST FIRST ;0.34160258;0.043572985;0.037878788;CostSensitiveLearning IBK;1;7;247;9;0.125;0.1;0.634448819;0.08014
AVRO RUN BEST FIRST ;0.34160258;0.043572985;0.037878788;CostSensitiveThreshold IBK;1;7;247;9;0.125;0.1;0.536220472;0.08014
BOOK SMOTE RUN ;0.523794997;0.329644729;0.122580645;IBK;76;542;2;0;0.122977346;1;0.501838235;0.00090
BOOK SMOTE RUN ;0.523794997;0.329644729;0.122580645;CostSensitiveLearning IBK;76;542;2;0;0.122977346;1;0.501838235;0.00090
BOOK SMOTE RUN ;0.523794997;0.329644729;0.122580645;CostSensitiveThreshold IBK;76;542;2;0;0.122977346;1;0.501838235;0.00090
AVRO SMOTE RUN ;0.236417762;0.091290661;0.08677686;CostSensitiveThreshold RandomForest;14;100;121;7;0.122807018;0.666666667;0.607088989;0.07130
BOOK SMOTE RUN BEST FIRST ;0.523794997;0.329644729;0.122580645;IBK;76;543;1;0;0.122778675;1;0.500919118;0.00045
BOOK SMOTE RUN BEST FIRST ;0.523794997;0.329644729;0.122580645;CostSensitiveLearning IBK;76;543;1;0;0.122778675;1;0.500919118;0.00045
BOOK SMOTE RUN BEST FIRST ;0.523794997;0.329644729;0.122580645;CostSensitiveThreshold IBK;76;543;1;0;0.122778675;1;0.500919118;0.00045
BOOK SMOTE RUN ;0.523794997;0.329644729;0.122580645;CostSensitiveLearning NaiveBayes;74;530;14;2;0.122516556;0.973684211;0.886174536;-0.00015
BOOK SMOTE RUN ;0.523794997;0.329644729;0.122580645;CostSensitiveThreshold NaiveBayes;74;530;14;2;0.122516556;0.973684211;0.499709752;-0.00015
BOOK SMOTE RUN ;0.523794997;0.329644729;0.122580645;NaiveBayes;74;536;8;2;0.121311475;0.973684211;0.886174536;-0.00289
AVRO SMOTE RUN ;0.236417762;0.091290661;0.08677686;CostSensitiveLearning RandomForest;18;145;76;3;0.110429448;0.857142857;0.753932342;0.04952
AVRO SMOTE RUN BEST FIRST ;0.236417762;0.091290661;0.08677686;CostSensitiveThreshold RandomForest;21;170;51;0;0.109947644;1;0.615384615;0.04949
BOOK SMOTE RUN BEST FIRST ;0.712934716;0.274711168;0.052132701;CostSensitiveLearning RandomForest;31;255;345;2;0.108391608;0.939393939;0.936060606;0.11128
AVRO SMOTE RUN ;0.236417762;0.091290661;0.08677686;IBK;21;188;33;0;0.100478469;1;0.574660633;0.02956
AVRO SMOTE RUN ;0.236417762;0.091290661;0.08677686;CostSensitiveLearning IBK;21;188;33;0;0.100478469;1;0.574660633;0.02956
AVRO SMOTE RUN ;0.236417762;0.091290661;0.08677686;CostSensitiveThreshold IBK;21;188;33;0;0.100478469;1;0.574660633;0.02956
BOOK SMOTE RUN BEST FIRST ;0.712934716;0.274711168;0.052132701;Random Forest;32;287;313;1;0.10031348;0.96969697;0.896237374;0.09644
BOOK RUN ;0.165039658;0.247689464;0.104783599;CostSensitiveLearning NaiveBayes;43;386;7;3;0.1002331;0.934782609;0.69703507;-0.01014
AVRO RUN BEST FIRST ;0.407095014;0.042656917;0.029739777;IBK;1;9;252;7;0.1;0.125;0.671695402;0.08073
AVRO RUN BEST FIRST ;0.407095014;0.042656917;0.029739777;CostSensitiveLearning IBK;1;9;252;7;0.1;0.125;0.671695402;0.08073
AVRO RUN BEST FIRST ;0.407095014;0.042656917;0.029739777;CostSensitiveThreshold IBK;1;9;252;7;0.1;0.125;0.545258621;0.08073
BOOK SMOTE RUN BEST FIRST ;0.906040268;0.227272727;0.025993884;CostSensitiveLearning RandomForest;12;108;529;5;0.1;0.705882353;0.910425709;0.13583
BOOK RUN ;0.165039658;0.247689464;0.104783599;NaiveBayes;43;389;4;3;0.099537037;0.934782609;0.69703507;-0.01170
BOOK RUN ;0.165039658;0.247689464;0.104783599;CostSensitiveThreshold NaiveBayes;42;385;8;4;0.098360656;0.913043478;0.466699856;-0.01430
AVRO SMOTE RUN BEST FIRST ;0.878690151;0.077075099;0.056074766;IBK;17;156;147;1;0.098265896;0.944444444;0.718555189;0.08507
AVRO SMOTE RUN BEST FIRST ;0.878690151;0.077075099;0.056074766;CostSensitiveLearning IBK;17;156;147;1;0.098265896;0.944444444;0.718555189;0.08507
AVRO SMOTE RUN BEST FIRST ;0.878690151;0.077075099;0.056074766;CostSensitiveThreshold IBK;17;156;147;1;0.098265896;0.944444444;0.71479648;0.08507
AVRO SMOTE RUN BEST FIRST ;0.716199454;0.076896432;0.073619632;CostSensitiveLearning RandomForest;24;222;80;0;0.097560976;1;0.932395143;0.05039
BOOK RUN BEST FIRST ;0.612568639;0.155876494;0.025974026;NaiveBayes;8;75;525;8;0.096385542;0.5;0.857083333;0.12344
AVRO SMOTE RUN BEST FIRST ;0.236417762;0.091290661;0.08677686;IBK;21;208;13;0;0.091703057;1;0.529411765;0.01073
AVRO SMOTE RUN BEST FIRST ;0.236417762;0.091290661;0.08677686;CostSensitiveLearning IBK;21;208;13;0;0.091703057;1;0.529411765;0.01073
AVRO SMOTE RUN BEST FIRST ;0.236417762;0.091290661;0.08677686;CostSensitiveThreshold IBK;21;208;13;0;0.091703057;1;0.529411765;0.01073
AVRO SMOTE RUN ;0.716199454;0.076896432;0.073619632;Random Forest;24;239;63;0;0.091254753;1;0.991514901;0.03736
AVRO SMOTE RUN ;0.236417762;0.091290661;0.08677686;Random Forest;21;220;1;0;0.087136929;1;0.710838181;0.00079
AVRO SMOTE RUN BEST FIRST ;0.716199454;0.076896432;0.073619632;Random Forest;23;242;60;1;0.086792453;0.958333333;0.816501104;0.02793
AVRO SMOTE RUN BEST FIRST ;0.236417762;0.091290661;0.08677686;Random Forest;21;221;0;0;0.08677686;1;0.720534368;0.00000
AVRO SMOTE RUN BEST FIRST ;0.236417762;0.091290661;0.08677686;CostSensitiveLearning RandomForest;21;221;0;0;0.08677686;1;0.837750485;0.00000
AVRO SMOTE RUN BEST FIRST ;0.493674026;0.079396985;0.059440559;IBK;17;180;89;0;0.086294416;1;0.665427509;0.05552
AVRO SMOTE RUN BEST FIRST ;0.493674026;0.079396985;0.059440559;CostSensitiveLearning IBK;17;180;89;0;0.086294416;1;0.665427509;0.05552
AVRO SMOTE RUN BEST FIRST ;0.493674026;0.079396985;0.059440559;CostSensitiveThreshold IBK;17;180;89;0;0.086294416;1;0.665427509;0.05552
AVRO SMOTE RUN BEST FIRST ;0.716199454;0.076896432;0.073619632;CostSensitiveThreshold RandomForest;22;236;66;2;0.085271318;0.916666667;0.567604857;0.02464
AVRO SMOTE RUN BEST FIRST ;0.564624163;0.076889279;0.053691275;Random Forest;16;174;108;0;0.084210526;1;0.985483156;0.06249
AVRO RUN BEST FIRST ;0.282312081;0.044815466;0.037656904;IBK;1;11;219;8;0.083333333;0.111111111;0.738888889;0.05455
AVRO RUN BEST FIRST ;0.282312081;0.044815466;0.037656904;CostSensitiveLearning IBK;1;11;219;8;0.083333333;0.111111111;0.738888889;0.05455
AVRO RUN BEST FIRST ;0.282312081;0.044815466;0.037656904;CostSensitiveThreshold IBK;1;11;219;8;0.083333333;0.111111111;0.531642512;0.05455
AVRO SMOTE RUN ;0.424460432;0.081823495;0.064516129;IBK;11;122;139;7;0.082706767;0.611111111;0.594189017;0.03615
AVRO SMOTE RUN ;0.424460432;0.081823495;0.064516129;CostSensitiveLearning IBK;11;122;139;7;0.082706767;0.611111111;0.594189017;0.03615
AVRO SMOTE RUN ;0.424460432;0.081823495;0.064516129;CostSensitiveThreshold IBK;11;122;139;7;0.082706767;0.611111111;0.57183908;0.03615
AVRO SMOTE RUN ;0.356983379;0.084781098;0.066176471;Random Forest;17;192;62;1;0.081339713;0.944444444;0.754265092;0.03180
BOOK RUN ;0.800488103;0.125381098;0.025993884;CostSensitiveThreshold NaiveBayes;14;159;478;3;0.080924855;0.823529412;0.786960938;0.10500
BOOK RUN ;0.800488103;0.125381098;0.025993884;CostSensitiveLearning NaiveBayes;14;160;477;3;0.08045977;0.823529412;0.843937575;0.10417
AVRO SMOTE RUN BEST FIRST ;0.356983379;0.084781098;0.066176471;Random Forest;16;190;64;2;0.077669903;0.888888889;0.768372703;0.02407
AVRO SMOTE RUN BEST FIRST ;0.564624163;0.076889279;0.053691275;IBK;16;191;91;0;0.077294686;1;0.661347518;0.04867
AVRO SMOTE RUN BEST FIRST ;0.564624163;0.076889279;0.053691275;CostSensitiveLearning IBK;16;191;91;0;0.077294686;1;0.661347518;0.04867
AVRO SMOTE RUN BEST FIRST ;0.564624163;0.076889279;0.053691275;CostSensitiveThreshold IBK;16;191;91;0;0.077294686;1;0.661347518;0.04867
AVRO SMOTE RUN BEST FIRST ;0.716199454;0.076896432;0.073619632;IBK;24;289;13;0;0.076677316;1;0.521523179;0.00658
AVRO SMOTE RUN BEST FIRST ;0.716199454;0.076896432;0.073619632;CostSensitiveLearning IBK;24;289;13;0;0.076677316;1;0.521523179;0.00658
AVRO SMOTE RUN BEST FIRST ;0.716199454;0.076896432;0.073619632;CostSensitiveThreshold IBK;24;289;13;0;0.076677316;1;0.521523179;0.00658
BOOK RUN ;0.432885906;0.188865398;0.076400679;CostSensitiveLearning NaiveBayes;43;528;16;2;0.07530648;0.955555556;0.855535131;-0.00236
BOOK RUN ;0.432885906;0.188865398;0.076400679;CostSensitiveThreshold NaiveBayes;43;528;16;2;0.07530648;0.955555556;0.49248366;-0.00236
BOOK RUN ;0.432885906;0.188865398;0.076400679;NaiveBayes;43;535;9;2;0.074394464;0.955555556;0.855535131;-0.00434
AVRO SMOTE RUN ;0.356983379;0.084781098;0.066176471;IBK;6;79;175;12;0.070588235;0.333333333;0.542869641;0.00817
AVRO SMOTE RUN ;0.356983379;0.084781098;0.066176471;CostSensitiveLearning IBK;6;79;175;12;0.070588235;0.333333333;0.542869641;0.00817
AVRO SMOTE RUN ;0.356983379;0.084781098;0.066176471;CostSensitiveThreshold IBK;6;79;175;12;0.070588235;0.333333333;0.511154856;0.00817
AVRO SMOTE RUN BEST FIRST ;0.356983379;0.084781098;0.066176471;IBK;6;79;175;12;0.070588235;0.333333333;0.542869641;0.00817
AVRO SMOTE RUN BEST FIRST ;0.356983379;0.084781098;0.066176471;CostSensitiveLearning IBK;6;79;175;12;0.070588235;0.333333333;0.542869641;0.00817
AVRO SMOTE RUN BEST FIRST ;0.356983379;0.084781098;0.066176471;CostSensitiveThreshold IBK;6;79;175;12;0.070588235;0.333333333;0.511154856;0.00817
AVRO SMOTE RUN BEST FIRST ;0.493674026;0.079396985;0.059440559;Random Forest;16;211;58;1;0.070484581;0.941176471;0.913623442;0.02310
AVRO SMOTE RUN BEST FIRST ;0.107417514;0.062355658;0.074534161;IBK;10;137;12;2;0.068027211;0.833333333;0.456935123;-0.01395
AVRO SMOTE RUN BEST FIRST ;0.107417514;0.062355658;0.074534161;CostSensitiveLearning IBK;10;137;12;2;0.068027211;0.833333333;0.456935123;-0.01395
AVRO SMOTE RUN BEST FIRST ;0.107417514;0.062355658;0.074534161;CostSensitiveThreshold IBK;10;137;12;2;0.068027211;0.833333333;0.456935123;-0.01395
AVRO SMOTE RUN BEST FIRST ;0.296452493;0.090376569;0.057377049;CostSensitiveLearning RandomForest;13;181;49;1;0.067010309;0.928571429;0.666459627;0.02012
AVRO SMOTE RUN ;0.107417514;0.062355658;0.074534161;IBK;9;126;23;3;0.066666667;0.75;0.452181208;-0.01674
AVRO SMOTE RUN ;0.107417514;0.062355658;0.074534161;CostSensitiveLearning IBK;9;126;23;3;0.066666667;0.75;0.452181208;-0.01674
AVRO SMOTE RUN ;0.107417514;0.062355658;0.074534161;CostSensitiveThreshold IBK;9;126;23;3;0.066666667;0.75;0.452181208;-0.01674
BOOK SMOTE RUN BEST FIRST ;0.906040268;0.227272727;0.025993884;Random Forest;17;248;389;0;0.064150943;1;0.952858066;0.07540
BOOK SMOTE RUN ;0.712934716;0.274711168;0.052132701;CostSensitiveLearning NaiveBayes;32;536;64;1;0.056338028;0.96969697;0.854116162;0.00882
BOOK SMOTE RUN ;0.712934716;0.274711168;0.052132701;CostSensitiveThreshold NaiveBayes;32;536;64;1;0.056338028;0.96969697;0.538181818;0.00882
BOOK SMOTE RUN ;0.906040268;0.227272727;0.025993884;CostSensitiveThreshold NaiveBayes;16;275;362;1;0.054982818;0.941176471;0.754732662;0.05761
BOOK SMOTE RUN ;0.712934716;0.274711168;0.052132701;NaiveBayes;33;569;31;0;0.054817276;1;0.854116162;0.00565
AVRO SMOTE RUN ;0.296452493;0.090376569;0.057377049;Random Forest;13;225;5;1;0.054621849;0.928571429;0.664596273;-0.00584
BOOK SMOTE RUN ;0.906040268;0.227272727;0.025993884;CostSensitiveLearning NaiveBayes;16;279;358;1;0.054237288;0.941176471;0.84703112;0.05617
AVRO SMOTE RUN BEST FIRST ;0.296452493;0.090376569;0.057377049;CostSensitiveThreshold RandomForest;9;157;73;5;0.054216867;0.642857143;0.480124224;-0.00652
AVRO SMOTE RUN BEST FIRST ;0.296452493;0.090376569;0.057377049;Random Forest;13;229;1;1;0.053719008;0.928571429;0.487267081;-0.00776
BOOK SMOTE RUN ;0.712934716;0.274711168;0.052132701;IBK;33;598;2;0;0.05229794;1;0.501666667;0.00035
BOOK SMOTE RUN ;0.712934716;0.274711168;0.052132701;CostSensitiveLearning IBK;33;598;2;0;0.05229794;1;0.501666667;0.00035
BOOK SMOTE RUN ;0.712934716;0.274711168;0.052132701;CostSensitiveThreshold IBK;33;598;2;0;0.05229794;1;0.501666667;0.00035
BOOK SMOTE RUN BEST FIRST ;0.712934716;0.274711168;0.052132701;IBK;33;598;2;0;0.05229794;1;0.501666667;0.00035
BOOK SMOTE RUN BEST FIRST ;0.712934716;0.274711168;0.052132701;CostSensitiveLearning IBK;33;598;2;0;0.05229794;1;0.501666667;0.00035
BOOK SMOTE RUN BEST FIRST ;0.712934716;0.274711168;0.052132701;CostSensitiveThreshold IBK;33;598;2;0;0.05229794;1;0.501666667;0.00035
AVRO SMOTE RUN ;0.296452493;0.090376569;0.057377049;IBK;9;169;61;5;0.050561798;0.642857143;0.460248447;-0.01414
AVRO SMOTE RUN ;0.296452493;0.090376569;0.057377049;CostSensitiveLearning IBK;9;169;61;5;0.050561798;0.642857143;0.460248447;-0.01414
AVRO SMOTE RUN ;0.296452493;0.090376569;0.057377049;CostSensitiveThreshold IBK;9;169;61;5;0.050561798;0.642857143;0.454037267;-0.01414
AVRO SMOTE RUN BEST FIRST ;0.296452493;0.090376569;0.057377049;IBK;10;208;22;4;0.04587156;0.714285714;0.404968944;-0.02424
AVRO SMOTE RUN BEST FIRST ;0.296452493;0.090376569;0.057377049;CostSensitiveLearning IBK;10;208;22;4;0.04587156;0.714285714;0.404968944;-0.02424
AVRO SMOTE RUN BEST FIRST ;0.296452493;0.090376569;0.057377049;CostSensitiveThreshold IBK;10;208;22;4;0.04587156;0.714285714;0.404968944;-0.02424
BOOK RUN ;0.612568639;0.155876494;0.025974026;CostSensitiveThreshold NaiveBayes;16;441;159;0;0.035010941;1;0.6325;0.01839
BOOK RUN ;0.612568639;0.155876494;0.025974026;CostSensitiveLearning NaiveBayes;16;452;148;0;0.034188034;1;0.886197917;0.01673
BOOK RUN ;0.800488103;0.125381098;0.025993884;NaiveBayes;17;559;78;0;0.029513889;1;0.843937575;0.00720
BOOK SMOTE RUN ;0.906040268;0.227272727;0.025993884;NaiveBayes;17;599;38;0;0.027597403;1;0.84703112;0.00329
BOOK RUN ;0.612568639;0.155876494;0.025974026;NaiveBayes;16;570;30;0;0.027303754;1;0.886197917;0.00273
BOOK SMOTE RUN ;0.906040268;0.227272727;0.025993884;IBK;17;629;8;0;0.026315789;1;0.506279435;0.00066
BOOK SMOTE RUN ;0.906040268;0.227272727;0.025993884;CostSensitiveLearning IBK;17;629;8;0;0.026315789;1;0.506279435;0.00066
BOOK SMOTE RUN ;0.906040268;0.227272727;0.025993884;CostSensitiveThreshold IBK;17;629;8;0;0.026315789;1;0.506279435;0.00066
BOOK SMOTE RUN BEST FIRST ;0.906040268;0.227272727;0.025993884;IBK;17;635;2;0;0.02607362;1;0.501569859;0.00016
BOOK SMOTE RUN BEST FIRST ;0.906040268;0.227272727;0.025993884;CostSensitiveLearning IBK;17;635;2;0;0.02607362;1;0.501569859;0.00016
BOOK SMOTE RUN BEST FIRST ;0.906040268;0.227272727;0.025993884;CostSensitiveThreshold IBK;17;635;2;0;0.02607362;1;0.501569859;0.00016
AVRO OVERSAMPLED RUN ;0.689159018;0.546076314;0.499036609;Random Forest;0;5;255;259;0;0;0.554558955;-0.01927
AVRO OVERSAMPLED RUN ;0.817911188;0.53867152;0.435146444;Random Forest;0;6;264;208;0;0;0.835202991;-0.02501
AVRO OVERSAMPLED RUN ;0.817911188;0.53867152;0.435146444;CostSensitiveLearning RandomForest;0;6;264;208;0;0;0.820584046;-0.02501
AVRO SMOTE RUN ;0.296452493;0.090376569;0.057377049;CostSensitiveThreshold RandomForest;0;2;228;14;0;0;0.495652174;-0.01455
AVRO RUN BEST FIRST ;0.407095014;0.042656917;0.029739777;Random Forest;0;4;257;8;0;0;0.874521073;-0.02023
